job_link,job_title,company_name,city,state,posted_on,job_description,source,excel,python,ML,SQL,R_language,statistics,NLP,BI tools
https://www.naukri.com/job-listings-data-analyst-cyient-limited-hyderabad-secunderabad-2-to-3-years-120521500066?src=jobsearchDesk&sid=16514896747275025_34&xp=6&px=36,Data Analyst,Cyient,Hyderabad/Secunderabad,Secunderabad,30+ Days Ago,"Experience using digital statistical modeling software - R, Revo R (Preferred), SAS Bas...,MS SQL,SAS,RDBMS,XML,MySQL,Stored procedures,SSIS",Naukri,0,0,0,0,1,0,0,0
https://www.naukri.com/job-listings-kdb-data-analyst-engineer-quantitative-brokers-quantitative-brokers-chennai-1-to-4-years-011220501489?src=jobsearchDesk&sid=16514896747275025_34&xp=7&px=36,KDB Data Analyst/Engineer Quantitative Brokers,Quantitative Brokers,Chennai,Tamil Nadu,30+ Days Ago,"We are looking for a highly analytical, motivated, and self-driven data engineer with a...,Unix,Data analysis,C++,Data management,Quantitative research,Linux,Fixed income",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-della-group-mumbai-2-to-6-years-280222501428?src=jobsearchDesk&sid=16514896747275025_34&xp=8&px=36,Data Analyst,Della Group,Mumbai,Mumbai,30+ Days Ago,"Bachelors degree in computer science, mathematics or economics degrees Proficient in Ad...,Computer science,Economics,Lead generation,PDF,Wordpress,power bi,Data Analyst",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-agreeya-solutions-india-private-limited-gurgaon-gurugram-3-to-11-years-241121502231?src=jobsearchDesk&sid=16514896747275025_34&xp=9&px=36,Data Analyst,AgreeYa,Gurgaon/Gurugram,Gurugram,30+ Days Ago,"Masters or bachelors degree in math, statistics, economics, computer science or analyti...,analytical,SAS SQL,SAS,SQL,Computer science,Analytical skills,Economics",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-and-engineer-pan-india-commutatus-remote-1-to-4-years-240222500827?src=jobsearchDesk&sid=16514896747275025_34&xp=10&px=36,"Data Analyst and Engineer,Pan India",Commutatus,remote,remote,30+ Days Ago,"Have experience in a similar role or have a track record of getting this done or worked...,SIDE,product life cycle,Data processing,E-commerce,Data analytics,Data Analyst,Research",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-power-bi-developer-with-data-analyst-kochi-work-from-home-zealogics-it-solutions-kochi-cochin-6-to-11-years-180422004778?src=jobsearchDesk&sid=16514896747275025_34&xp=11&px=36,"Power BI Developer With Data Analyst, Kochi / Work from Home",ZEALOGICS IT SOLUTIONS,Remote,Remote,14 Days Ago,"• Strong experience with Business Intelligence concepts and patterns. • Experience with...,Power Bi,Data Analysis,Power Apps Development,Python,data modeling,Azure,Business Intelligence",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-design-cafe-mumbai-2-to-3-years-150720501275?src=jobsearchDesk&sid=16514896747275025_34&xp=12&px=36,Data Analyst,Design cafe,Mumbai,Mumbai,30+ Days Ago,"Minimum 2-year experience in extensive usage of MS Excel (Aggregate function, vLookup, ...,MIS reporting,Data analysis,Excel,Sales operations,VLOOKUP,Data Analyst,MIS generation",Naukri,1,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-ntt-global-delivery-services-limited-hyderabad-secunderabad-2-to-4-years-150422500234?src=jobsearchDesk&sid=16514896747275025_34&xp=13&px=36,Data Analyst,NTT DATA,Hyderabad/Secunderabad,Secunderabad,16 Days Ago,"A bachelor s degree in business administration Conduct requirement gathering workshops ...,IT Skills,Testing,DevOps,RPA,Automation,Business Analyst,Business analysis",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-disha-consultant-jaipur-4-to-8-years-141221500865?src=jobsearchDesk&sid=16514896747275025_34&xp=14&px=36,data analyst,Disha Consultants,Jaipur,Jaipur,30+ Days Ago,"Required skills: Bachelors Degree in IT / Engineering 4 years of relevant work experien...,Automation,tableau,Excel,Sales operations,Data Analyst,Management,SQL scripting",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-ii-dun-bradstreet-information-services-india-private-limited-hyderabad-secunderabad-6-to-8-years-120121501200?src=jobsearchDesk&sid=16514896747275025_34&xp=15&px=36,Data Analyst II,Dun & Bradstreet,Hyderabad,Hyderabad,30+ Days Ago,"As a Data Analyst within Dun & Bradstreet Enterprise Data Architecture team, you will b...,Supply chain,Computer science,Data analysis,metadata,Interpersonal skills,Analytical,Data structures",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-developers-data-analyst-agreeya-solutions-india-private-limited-noida-3-to-5-years-070721501153?src=jobsearchDesk&sid=16514896747275025_34&xp=16&px=36,Developers Data Analyst,AgreeYa,Noida,Noida,30+ Days Ago,"Role/Project Description Developers - Data Analyst Experience: 3-5 Years Job Location: ...,Machine Learning,software development life,Waterfall,PL / SQL,JOIN,Data Analysis,Customer Analytics",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-customer-data-analyst-efftronics-systems-pvt-ltd-mangalagiri-5-to-10-years-070421500199?src=jobsearchDesk&sid=16514896747275025_34&xp=17&px=36,Customer Data Analyst,Efftronics Systems Pvt. Ltd.,mangalagiri,mangalagiri,30+ Days Ago,"Male BSc Computer Science / Diploma (CSE/ IT / ECE) / B.TECH (CSE/ IT / ECE) Freshers a...,IT Skills,Testing,Computer science,Software testing,Simulation,Database,Data Analyst",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-ofsaa-fsdf-data-analyst-agreeya-solutions-india-private-limited-hyderabad-secunderabad-4-to-7-years-060221500061?src=jobsearchDesk&sid=16514896747275025_34&xp=18&px=36,OFSAA-FSDF Data Analyst,AgreeYa,Hyderabad,Hyderabad,30+ Days Ago,"Role/Project Description : The resource should be able to do data mapping and modelling...,PLSQL,Data Analyst,MOM,data mapping,missing,missing,missing",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-guidewire-data-business-analyst-futuresoft-india-bangalore-bengaluru-5-to-7-years-291221500850?src=jobsearchDesk&sid=16514896747275025_34&xp=19&px=36,Guidewire Data Business Analyst,FutureSoft (India),Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Should possess good amount of experience in Source System Analysis and Requirement gath...,data analysis,data migration,Source System Analysis,data warehouse,Business Analysis,Requirement gathering,SQL",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-business-analyst-truecover-bengaluru-bangalore-2-to-6-years-280720501089?src=jobsearchDesk&sid=16514896747275025_34&xp=20&px=36,Data/Business Analyst,TrueCover,Bengaluru,Karnataka,30+ Days Ago,"You can infer good information from data analysis Have good communication analytical sk...,Analytical skills,Data analysis,Visual Basic,Excel,Business Analyst,Consulting,Data analytics",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analyst-hiring-in-top-mnc-krazy-mantra-hr-solutions-pvt-ltd-vadodara-baroda-10-to-15-years-200422002635?src=jobsearchDesk&sid=16514896747275025_35&xp=1&px=37,Sr. Data Analyst ( Hiring in top MNC ),Krazy Mantra HR Solutions Pvt. Ltd,Vadodara,Vadodara,12 Days Ago,"Knowledge of programming languages like SQL, Oracle, R, MATLAB, and Python Exp in repor...,MATLAB,SQL,Oracle,SPSS,JavaScript,ETL frameworks,SAS",Naukri,0,1,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-seven-consultancy-hr-solution-hyderabad-secunderabad-3-to-4-years-290322500328?src=jobsearchDesk&sid=16514896747275025_35&xp=2&px=37,Senior Data Analyst,Seven Consultancy (HR Solution),Hyderabad/Secunderabad,Secunderabad,30+ Days Ago,"1. We are looking for a passionate certified Data Analyst. The successful candidate wil...,Data analysis,SAS,Process improvement,XML,Javascript,Data collection,SPSS",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-viamo-inc-remote-3-to-6-years-030921500387?src=jobsearchDesk&sid=16514896747275025_35&xp=3&px=37,Senior Data Analyst,Viamo Inc,Remote,Remote,30+ Days Ago,"We are looking for an experienced data analyst to join our globally distributed Tech Te...,Data Science,Product Development,Product Management,Data Structures,Data Scientist,Data Analysis,Tableau",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-sanmax-technologies-p-limited-jaipur-8-to-10-years-290617501215?src=jobsearchDesk&sid=16514896747275025_35&xp=4&px=37,Senior Data Analyst,Sanmax Technologies (P) Limited,Jaipur,Jaipur,30+ Days Ago,"This Senior Data Engineer will need to have a successful history of data analysis, desi...,development,rdbms,technical,scala,Perl,Informatica,SDLC",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-pocket-worlds-remote-1-to-4-years-281021500499?src=jobsearchDesk&sid=16514896747275025_35&xp=5&px=37,Senior Data Analyst,Pocket Worlds,Remote,Remote,30+ Days Ago,"Have 3 years of hands-on experience in quantitative analysis and a proven track record ...,Computer science,Data analysis,Analytical,Machine learning,Senior Data Analyst,Data structures,Gaming",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-poshmark-chennai-2-to-5-years-270122500996?src=jobsearchDesk&sid=16514896747275025_35&xp=6&px=37,Senior Data Analyst,Poshmark,Chennai,Tamil Nadu,30+ Days Ago,"Responsibilities This person will be focused on providing analytics support and data in...,Data analysis,Interpersonal skills,Senior Data Analyst,Data collection,Hypothesis Testing,data visualization,Powerpoint",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-poshmark-pune-2-to-5-years-270122500995?src=jobsearchDesk&sid=16514896747275025_35&xp=7&px=37,Senior Data Analyst,Poshmark,Pune,Pune,30+ Days Ago,"Responsibilities This person will be focused on providing analytics support and data in...,Data analysis,Interpersonal skills,Senior Data Analyst,Data collection,Hypothesis Testing,data visualization,Powerpoint",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analyst-demandmatrix-pune-5-to-8-years-240321500360?src=jobsearchDesk&sid=16514896747275025_35&xp=8&px=37,Sr . Data Analyst,DemandMatrix,Pune,Pune,30+ Days Ago,"Must have strong analytical and critical thinking to resolve business problems using da...,Linux,XML,Postgresql,HTML,JSON,Agile methodology,microsoft",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-saavn-llc-gurgaon-3-to-4-years-171220500415?src=jobsearchDesk&sid=16514896747275025_35&xp=9&px=37,Senior Data Analyst,"Saavn, LLC",Gurgaon,Gurgaon,30+ Days Ago,"RESPONSIBILITES: Provide relevant data to the Sales team to help them in their conversa...,analytics reporting,advanced analytics,Data analysis,Machine learning,Data Analyst,microsoft,Data mining",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-python-vbs-mysql-tableau-powerbi-grameen-foundation-for-social-impact-delhi-ncr-7-to-10-years-131221007925?src=jobsearchDesk&sid=16514896747275025_35&xp=10&px=37,"Senior Data Analyst - Python, VBS, MySQL, Tableau/PowerBI",GRAMEEN FOUNDATION FOR SOCIAL IMPACT,Delhi / NCR,NCR,30+ Days Ago,"About us: Grameen Impact Ventures (GIV) is a tech-driven eco-system aggregator operatin...,Power Bi,Recommender Systems,Data Mining,Advanced Excel,Data Collection,Tableau,Domo",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-insideview-technologies-india-pvt-ltd-remote-5-to-8-years-130422501294?src=jobsearchDesk&sid=16514896747275025_35&xp=11&px=37,Senior Data Analyst,InsideView Technologies,Remote,Remote,18 Days Ago,"What youll do: Use analytical and statistical skills like SQL, R, Python and Automation...,IT Skills,Python,Quality Assurance,data cleansing,SAN,Automation,Manager Quality Assurance",Naukri,0,1,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-binance-research-binance-remote-2-to-5-years-090222501118?src=jobsearchDesk&sid=16514896747275025_35&xp=12&px=37,Senior Data Analyst - Binance Research,Binance,remote,remote,30+ Days Ago,"Bachelors degrees in Statistics, Computer Science, Engineering or other related areas w...,Computer science,Career development,Data analysis,Interpersonal skills,Data Analyst,Research,Analytics",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-pan-india-demandbase-remote-3-to-6-years-080222500334?src=jobsearchDesk&sid=16514896747275025_35&xp=13&px=37,"Senior Data Analyst, Pan India",Demandbase,remote,remote,30+ Days Ago,"What youll do: Use analytical and statistical skills like SQL, R, Python and Automation...,data cleansing,Automation,Manager Quality Assurance,Data quality,Data Analyst,data visualization,Data mining",Naukri,0,1,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analyst-batchservice-pvt-ltd-kochi-cochin-5-to-10-years-070422000029?src=jobsearchDesk&sid=16514896747275025_35&xp=14&px=37,Sr Data Analyst,BatchService Pvt Ltd,Remote,Remote,25 Days Ago,"We are looking for an experienced data analyst, preferably with additional data science...,Artificial Intelligence,machine learning,sql,Python,IT Skills,Testing,Data Science",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-aqgromalin-farmtech-services-private-limited-chennai-5-to-10-years-040322501662?src=jobsearchDesk&sid=16514896747275025_35&xp=15&px=37,Senior Data Analyst,AQGROMALIN FARMTECH SERVICES PRIVATE LIMITED,Chennai,Tamil Nadu,30+ Days Ago,"Bachelors Masters in Computer Science or other branches of Engineering7 years of experi...,Computer science,SAN,Data analysis,PDF,Coding,SMS,Data Analyst",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analyst-assimilate-solutions-noida-gurgaon-gurugram-5-to-10-years-040122500030?src=jobsearchDesk&sid=16514896747275025_35&xp=16&px=37,Sr. Data Analyst,Assimilate Solutions,"Noida, Gurgaon/Gurugram",Gurugram,30+ Days Ago,"Good to have hands on knowledge on Informatica Cloud and Snowflake,BPO,Excel,Coding,Technical writing,Analytical,Senior Data Analyst,Informatica",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-sr-data-analyst-symmetrical-global-search-pvt-ltd-noida-2-to-4-years-301020501262?src=jobsearchDesk&sid=16514896747275025_35&xp=17&px=37,Data Analyst / Sr . Data Analyst,Symmetrical Global Search Pvt Ltd,Noida,Noida,30+ Days Ago,"Bachelors / Master degree in Statistics / Econometrics/ Economics / Operations Research...,Operations research,SAS,Data collection,Hypothesis Testing,HTML,SPSS,Data mining",Naukri,0,0,0,0,0,1,0,0
https://www.naukri.com/job-listings-senior-data-analyst-alphasense-pune-5-to-6-years-300322502620?src=jobsearchDesk&sid=16514896747275025_35&xp=18&px=37,Senior Data Analyst,AlphaSense,Pune,Pune,30+ Days Ago,"Experience collaborating deeply across an organization to understand department process...,Data analysis,Product engineering,Equity research,Data modeling,Market intelligence,Marketing operations,Business intelligence",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-sicuremi-healthcare-technologies-delhi-4-to-7-years-280619500239?src=jobsearchDesk&sid=16514896747275025_35&xp=19&px=37,Senior Data Analyst,SiCureMi Healthcare Technologies,Delhi,Delhi,30+ Days Ago,"Communicate and present data to the management team by developing reports. Qualificatio...,analytical,data modeling,Business administration,Economics,Data Analyst,Mathematics,Management",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-saffron-consultancy-services-scs-udaipur-bhilwara-5-to-10-years-280218502079?src=jobsearchDesk&sid=16514896747275025_35&xp=20&px=37,SENIOR DATA ANALYST,Saffron Consultancy Services(scs),"Udaipur, Bhilwara",Rajasthan,30+ Days Ago,"Job Description: Candidate will be responsible for - 1. Data analysts need work with la...,Help Desk,Customer Service,customer relationship,access controls,Telephony support,Asset Management,Vendor Management",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-with-sap-hana-anicalls-noida-5-to-10-years-260322501127?src=jobsearchDesk&sid=16514896747275025_36&xp=1&px=38,Senior Data Analyst With SAP Hana,Anicalls,Noida,Noida,30+ Days Ago,"Create, design, and format technical specification documentation including architecture...,SAP,Business analysis,Workflow,business rules,Data Analyst,Informatica,sap hana",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analysts-navedas-technology-solutions-private-limited-india-1-to-6-years-221019500548?src=jobsearchDesk&sid=16514896747275025_36&xp=2&px=38,"Sr. Data Analysts,",NAVEDAS TECHNOLOGY SOLUTIONS PRIVATE LIMITED,India,India,30+ Days Ago,"Sr. Data Analysts, India You would be part of the Research team, which supports the str...,Client development,Industry research,Consulting,Management,Recruitment,missing,missing",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analyst-integrate-chennai-4-to-8-years-210322500878?src=jobsearchDesk&sid=16514896747275025_36&xp=3&px=38,Sr . Data Analyst,Integrate,Chennai,Tamil Nadu,30+ Days Ago,"Manage the Marketing enhancement / project list to establish a roadmap and meet critica...,Usage,Google Analytics,Office equipment,Analytical,SAAS,power bi,microsoft",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-internal-audit-senior-data-analyst-logitech-g-chennai-3-to-5-years-210122500205?src=jobsearchDesk&sid=16514896747275025_36&xp=4&px=38,Internal Audit - Senior Data Analyst,Logitech G,Chennai,Tamil Nadu,30+ Days Ago,"Strong knowledge and proficiency in extraction and analysis of data from a wide variety...,Manager Internal Audit,Data analysis,Analytical,Relationship building,Financial risk management,Oracle,Operations",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analyst-integrate-remote-4-to-9-years-160322500439?src=jobsearchDesk&sid=16514896747275025_36&xp=5&px=38,Sr . Data Analyst,Integrate,Remote,Remote,30+ Days Ago,"Manage the Marketing enhancement / project list to establish a roadmap and meet critica...,IT Skills,Power BI,Azure,Usage,Google Analytics,Office equipment,Analytical",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-xome-chennai-2-to-4-years-160221500226?src=jobsearchDesk&sid=16514896747275025_36&xp=6&px=38,Senior Data Analyst,Xome,Chennai,Tamil Nadu,30+ Days Ago,"Must have good hands on experience on SQL/ T SQL, performance tuning, stored procedure ...,Performance tuning,Diversity and Inclusion,SSRS,power bi,Data Analyst,SSIS,Business intelligence",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analyst-ivy-tech-solutions-inc-remote-3-to-6-years-150322500156?src=jobsearchDesk&sid=16514896747275025_36&xp=7&px=38,Sr. Data Analyst,Ivy Tech Solutions inc,remote,remote,30+ Days Ago,"Executes project work and has basic experienceExcellent excel skills, and previous expe...,excel,Power BI,sales,Microsoft Sales,Analytical,IT Skills,data cleansing",Naukri,1,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-permanent-remote-pharmaserve-inc-canada-3-to-8-years-140422007774?src=jobsearchDesk&sid=16514896747275025_36&xp=8&px=38,Senior Data Analyst (Permanent Remote),PharmaServe Inc.,Remote,Remote,17 Days Ago,"Roles and Responsibilities Acquire data from primary and/or secondary data sourcesDevel...,excel,macros,data analysis,pivot,quantitative analysis,analytics,marketing campaigns",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-senior-data-analyst-statxo-gurgaon-gurugram-3-to-8-years-140322500813?src=jobsearchDesk&sid=16514896747275025_36&xp=9&px=38,Data Analyst / Senior Data Analyst,STATXO,Gurgaon/Gurugram,Gurugram,30+ Days Ago,"Develop good visualization reports to communicate business insights from analysis and m...,Alteryx,PowerBI,Azure,Tableau,written communication,PowerPoint,DAX",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-venator-holdings-llc-hyderabad-secunderabad-6-to-13-years-111021500251?src=jobsearchDesk&sid=16514896747275025_36&xp=10&px=38,Senior Data Analyst,Venator Holdings,Hyderabad/Secunderabad,Secunderabad,30+ Days Ago,"Participate in Requirement Analysis discussions to understand and document data require...,Data analysis,metadata,Cloud,Data structures,DNB,Data Analyst,Management",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-pan-india-cc-staffing-international-remote-7-to-15-years-110621500734?src=jobsearchDesk&sid=16514896747275025_36&xp=11&px=38,"Senior Data Analyst,Pan India",CC Staffing International,Remote,Remote,30+ Days Ago,"IT experience with at least 6 as Data Analyst,data cleansing,Data analysis,Data validation,SAS,PHP,Data quality,SPSS",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analyst-integrate-remote-4-to-8-years-081221500987?src=jobsearchDesk&sid=16514896747275025_36&xp=12&px=38,Sr . Data Analyst,Integrate,Remote,Remote,30+ Days Ago,"Manage the Marketing enhancement / project list to establish a roadmap and meet critica...,Google Analytics,Enterprise Software,Power Bi,Analysis Services,Ssas,Phone,Sql Server",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analyst-india-luminar-technologies-delhi-ncr-4-to-9-years-080422010059?src=jobsearchDesk&sid=16514896747275025_36&xp=13&px=38,Sr. Data Analyst (India),Luminar Technologies,Delhi / NCR,NCR,23 Days Ago,"Experience with creating dashboards for Internal Audit, Finance, and Accounting teams i...,Data Analyst,Power BI,Senior Data Analyst,Data Analysis,SQL Queries,Tableau,sox",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-sr-data-analysts-ego-flooring-pvt-ltd-india-2-to-6-years-061119501058?src=jobsearchDesk&sid=16514896747275025_36&xp=14&px=38,Sr. Data Analysts,EGO FLOORING PVT. LTD.,India,India,30+ Days Ago,"Sr. Data Analysts, IndiaYou would be part of the Research team, which supports the stra...,Industry research,Consulting,Management,missing,missing,missing,missing",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-snaphunt-remote-3-to-8-years-040222007543?src=jobsearchDesk&sid=16514896747275025_36&xp=15&px=38,Senior Data Analyst,Snaphunt,Remote,Remote,21 Days Ago,"You possess a Bachelors degree in engineering, computer science, statistics, mathematic...,data analysis,sql queries,data modeling,etl,career development,dashboards,reporting tools",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-microsoft-india-r-and-d-pvt-ltd-hyderabad-secunderabad-3-to-6-years-010422501277?src=jobsearchDesk&sid=16514896747275025_36&xp=16&px=38,Senior Data Analyst,Microsoft,Hyderabad/Secunderabad,Secunderabad,30 Days Ago,"Bachelors / Master s degree with relevant course work toward program management experie...,Process automation,Data analysis,Automation,Analytical,Machine learning,Sensors,Data mining",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-data-analyst-lifeworks-gurgaon-gurugram-3-to-6-years-010422500157?src=jobsearchDesk&sid=16514896747275025_36&xp=17&px=38,Senior Data Analyst,LifeWorks,Gurgaon/Gurugram,Gurugram,30+ Days Ago,"Collects and archives key documents for the Provider network as required Other duties a...,Administration,RFPS,Data analysis,International recruitment,Data collection,market data,data integrity",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-buyer-senior-ln-pan-india-vectrus-global-support-services-llp-remote-2-to-6-years-310322500399?src=jobsearchDesk&sid=16514896747275025_36&xp=18&px=38,"Data Analyst/Buyer Senior - (LN),Pan India",VECTRUS GLOBAL SUPPORT SERVICES LLP,remote,remote,30+ Days Ago,"The candidate must be self-motivated and multi-task oriented with an innate ability to ...,Supply chain management,ERP,Maximo,Project management,IFS,Strategic sourcing,Data Analyst",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-manager-sr-manager-n-tech-it-solutions-pvt-ltd-chennai-6-to-10-years-290322608154?src=jobsearchDesk&sid=16514896747275025_36&xp=19&px=38,DATA ANALYST - Manager/Sr. Manager,N tech IT solutions Pvt Ltd,Chennai,Tamil Nadu,30+ Days Ago,"Roles and Responsibilities Utilize strong database skills to work with large, complex d...,Data analysis,performance analysis,Upselling,Cross Selling,Use Cases,Dashboards,Marketing",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-senior-clinical-data-analyst-i-pan-india-premier-research-remote-1-to-8-years-130422500680?src=jobsearchDesk&sid=16514896747275025_36&xp=20&px=38,"Senior Clinical Data Analyst I,Pan India",Premier Research,Remote,Remote,18 Days Ago,"1+ years of experience extracting knowledge and insight from data (data mining) in any ...,Senior Clinical Data Analyst,GCP,Time management,Data collection,Clinical Data Analyst,Data quality,clinical monitoring",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-python-modeling-tableau-7-years-bangalore-crescendo-global-leadership-hiring-india-private-l-imited-bangalore-bengaluru-7-to-10-years-050322002713?src=jobsearchDesk&sid=16514896747275025_37&xp=1&px=39,Data Analyst - Python Modeling/Tableau (7+ years) - Bangalore,CRESCENDO GLOBAL LEADERSHIP HIRING INDIA PRIVATE L IMITED,Bangalore/Bengaluru,Karnataka,30+ Days Ago,"Hands on experience in Python Modeling and / or Tableau or Business Objects for data vi...,python,data analysis,predictive modeling,IT Skills,Testing,Data Science,Cloud",Naukri,0,1,0,0,0,0,0,1
https://www.naukri.com/job-listings-analyst-data-science-python-machine-learning-analytics-huquo-consulting-pvt-ltd-gurgaon-gurugram-4-to-6-years-171121907942?src=jobsearchDesk&sid=16514896747275025_37&xp=2&px=39,Analyst - Data Science - Python/Machine Learning/Analytics,Huquo Consulting Pvt. Ltd,Gurgaon/Gurugram,Gurugram,7 Days Ago,"BTech, MTech or MCA degree from a reputed university Good power point presentation skil...,Data Science,Logistic Regression,Decision Tree,data processing,Statistical Modeling,Random Forests,SVM",Naukri,0,0,0,0,0,0,0,1
https://www.naukri.com/job-listings-data-analyst-talent-sketchers-navi-mumbai-mumbai-all-areas-2-to-6-years-270422007399?src=jobsearchDesk&sid=16514896747275025_37&xp=3&px=39,Data Analyst,Talent Sketchers,"Navi Mumbai, Mumbai (All Areas)",Maharashtra,5 Days Ago,"Suggest & implement ideas to optimize processing time for existing & new dashboards by ...,SAS,Statistics,javascript,SQL,Python,missing,missing",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-machine-deep-learning-algorithms-huquo-consulting-pvt-ltd-gurgaon-gurugram-delhi-ncr-2-to-7-years-240821909102?src=jobsearchDesk&sid=16514896747275025_37&xp=4&px=39,Data Analyst - Machine/ Deep Learning Algorithms,Huquo Consulting Pvt. Ltd,"Gurgaon/Gurugram, Delhi NCR",NCR,5 Days Ago,"Very strong analytical skills with the demonstrated ability to research and make decisi...,Data Analyst,Machine Learning,Algorithm,Deep Learning,Python,SQL,missing",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-machine-deep-learning-algorithms-huquo-consulting-pvt-ltd-gurgaon-gurugram-delhi-ncr-gurugram-2-to-7-years-100421901642?src=jobsearchDesk&sid=16514896747275025_37&xp=5&px=39,Data Analyst - Machine/ Deep Learning Algorithms,Huquo Consulting Pvt. Ltd,"Gurgaon/Gurugram, Delhi / NCR, Gurugram",Gurugram,5 Days Ago,"Very strong analytical skills with the demonstrated ability to research and make decisi...,Data Analyst,IT Skills,Python,Data Science,Machine Learning,Algorithm,Deep Learning",Naukri,0,0,0,0,0,0,0,0
https://www.naukri.com/job-listings-data-analyst-machine-deep-learning-algorithms-huquo-consulting-pvt-ltd-gurgaon-gurugram-delhi-ncr-4-to-9-years-070621903369?src=jobsearchDesk&sid=16514896747275025_37&xp=6&px=39,Data Analyst - Machine/Deep Learning Algorithms,Huquo Consulting Pvt. Ltd,"Gurgaon/Gurugram, Delhi / NCR",NCR,5 Days Ago,"Very strong analytical skills with the demonstrated ability to research and make decisi...,Data Science,Python,SVM,analytical,analytics,Keras,ML",Naukri,0,0,0,0,0,0,0,0
